respondent_id,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_seasonal,chronic_med_condition,child_under_6_months,health_worker,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children
10749,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,1.257595630703053,0.0,0.0,0.0,6.0,0.0,0.0,0.0
10750,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,3.0,2.0,3.0,0.0,1.2425790344679375,1.0,0.0,0.0,7.0,2.0,3.0,0.0
10751,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
10752,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0
10753,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0
10754,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0
10755,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
10756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0
10757,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,0.0
10758,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,1.2449448812213406,0.0,1.0,0.0,7.0,1.0,2.0,1.0
10759,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0
10760,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,2.0,0.0,0.0
10761,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,3.0,2.0,0.0,0.0,1.2141725381911788,1.0,0.0,1.0,5.0,1.0,3.0,0.0
10762,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,8.0,1.0,1.0,1.0
10763,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19217732106195556,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0
10764,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,4.0,2.0,0.0,0.0,1.1776594198648604,1.0,1.0,0.0,9.0,1.0,1.0,0.0
10765,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0
10766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0
10767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
10768,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0
10769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,4.0,1.0,0.0,0.0,1.156922084253701,0.0,0.0,0.0,2.0,1.0,1.0,0.0
10770,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0
10771,0.0,0.7045263024872547,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,3.0,0.0,1.0,1.1607186253972028,1.0,0.0,1.0,3.0,2.0,1.0,0.0
10772,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,4.0,4.0,3.0,0.0,1.0,1.1617565923547049,0.0,1.0,0.0,5.0,0.0,0.0,0.0
10773,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0
10774,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0
10775,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,1.0,1.0
10776,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,2.0,0.0
10777,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0
10778,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,4.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
10779,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,2.0,0.0,0.0
10780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
10781,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,9.0,2.0,0.0,0.0
10782,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0
10783,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0
10784,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,0.0
10785,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0
10786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,3.0,0.0,0.0,1.2214117464238459,1.0,0.0,0.0,5.0,0.0,1.0,0.0
10787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,2.0,4.0,2.004874929483347,0.0,1.0,1.2466767702169865,0.0,0.0,1.0,6.0,1.0,0.0,0.0
10788,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1.2350590371315548,0.0,1.0,0.0,5.0,1.0,1.0,1.0
10789,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10790,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,5.0,4.0,1.0,2.0,0.0,1.2382131184836354,0.0,1.0,0.0,1.0,1.0,0.0,0.0
10791,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0
10792,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,2.0,1.0,1.0
10793,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,2.0,1.0,0.0
10794,0.0,0.7614256950870383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,3.0,0.0
10795,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,1.0,3.0,3.0,0.0,0.0,1.2640929964493075,1.0,0.2278441549177145,1.0,0.0,1.0,1.0,0.0
10796,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2447905133355228,0.016781739663138312,0.049642479670401495,4.024566955127709,3.072300937846848,2.0389336467841597,0.0,2.0535029362888007,0.0,0.0,1.2663882487700162,0.5526519708076999,0.22121815083031832,0.5485451020226072,0.0,0.0,0.9129081934955816,0.4467920834801247
10797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,1.0,2.0,0.0
10798,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,3.0,1.0
10799,0.0,0.7837752005127121,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,2.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0
10800,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0
10801,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
10802,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0
10803,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
10804,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,1.0,1.0,2.0
10805,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0
10806,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
10807,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0
10808,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0
10809,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.26253700653013595,0.0,0.0,5.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
10810,0.0,0.7708677751647293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0
10811,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0
10812,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0
10813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0
10814,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10815,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,1.2421340047550442,1.0,0.0,0.0,7.0,2.0,2.0,2.0
10816,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,4.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,2.0,1.0
10817,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0
10818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
10819,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0
10820,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,1.0,1.0,3.0
10821,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0
10822,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2826832944065628,0.05914769227484677,0.06522695243006982,4.117787894396593,2.7867894102720348,1.951839955460319,4.0,1.8474208564173369,0.0,1.0,1.198822015568722,0.5029574519192457,0.1748976277346796,0.5536094848128033,8.0,1.0,0.0,0.0
10823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,0.0,3.0,0.0,1.2127866265253013,0.0,0.0,0.0,7.0,1.0,2.0,0.0
10824,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0
10825,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
10826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0
10827,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0
10828,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0
10829,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.147832949883049,1.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0
10830,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.2157121541866218,1.0,1.0,1.0,5.0,0.0,1.0,3.0
10831,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,1.0,0.0
10832,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,2.0
10833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0,1.0,1.0,0.0
10834,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.213276043393488,0.0,1.0,0.0,3.0,1.0,2.0,0.0
10835,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,2.0
10836,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,3.0
10837,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.25673116115396816,0.0762296727825879,0.05401066386747825,2.0,4.0,1.0,0.0,1.8818919014638655,0.0,0.0,1.206983801153797,0.5522491832895351,0.2484339525992318,0.6786433521303868,6.0,2.0,0.9020308240313801,0.8641261199370363
10838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3342397547923256,0.0,0.0,0.0,4.0,2.0,1.0,4.0,1.0,0.0,1.0,1.1874218179640152,0.0,0.23919347589641712,0.6943639014361676,6.0,1.0,0.0,0.0
10839,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,2.0
10840,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,4.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0
10841,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,3.0,0.0,1.1808973479428686,0.0,1.0,2.0,6.0,2.0,1.0,2.0
10842,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0
10843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0
10844,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,3.0,0.0,1.0,1.2049787171485944,1.0,0.0,1.0,2.0,1.0,0.0,0.0
10845,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0
10846,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10847,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,9.0,2.0,1.0,1.0
10848,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,8.0,1.0,1.0,0.0
10849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,0.0,1.1777685115703291,1.0,0.2591822504329835,0.0,4.0,0.0,1.0,1.0
10850,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0
10851,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0
10852,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.1900752263617238,1.0,0.0,1.0,6.0,2.0,3.0,0.0
10853,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0
10854,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.28535340421982236,0.0,0.0,0.0,4.0,2.0,2.0,4.0,1.8823301467680604,1.0,0.0,1.158119881927464,0.0,0.0,0.0,2.0,1.0,0.0,0.0
10855,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.30260265885799514,2.0,1.0,1.0,2.0,0.0
10856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2918578641179351,0.0,0.0,0.0,4.0,2.0,4.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,6.0,1.0,2.0,0.0
10857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0
10858,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,0.0
10859,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.30134181549589,0.0,0.0,0.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0
10860,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0
10861,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0
10862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,1.0,3.0
10863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0
10864,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
10865,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0
10866,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0
10867,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0
10868,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,1.1150724231166964,1.0,0.29191545900825705,0.0,6.0,2.0,1.0,0.0
10869,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,1.9981485322806753,0.0,0.0,1.1168986272538577,0.611643420183187,0.278147517854341,0.6356382077458247,8.0,1.0,1.0,0.0
10870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0
10871,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0
10872,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0
10873,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
