respondent_id,h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,chronic_med_condition,child_under_6_months,health_worker,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children
9643,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0
9644,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0
9645,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,2.0,1.0,0.0
9646,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
9647,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,2.0,3.0,0.0,0.0,1.3668684205082757,1.0,0.0,1.0,2.0,0.0,1.0,2.0
9648,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
9649,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,1.0,1.0,0.0
9650,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,2.0,1.0,0.0
9651,2.0,1.0,0.0,0.7699506570147738,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
9652,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,2.0,1.0,3.0
9653,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0
9654,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0
9655,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,1.0,1.0,0.0
9656,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0
9657,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0
9658,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0
9659,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
9660,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.15391572367666004,0.0,0.0,0.0,3.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0
9661,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0
9662,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1536168388246695,0.0,0.0,0.0,4.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,8.0,1.0,1.0,3.0
9663,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,3.0,0.0
9664,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0
9665,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,2.0,2.0
9666,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.1821633581705135,1.0,0.0,1.0,3.0,1.0,1.0,0.0
9667,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0
9668,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
9669,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0
9670,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
9671,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
9672,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
9673,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,4.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0
9674,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
9675,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0
9676,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0
9677,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,2.0,1.0,2.0
9678,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0
9679,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
9680,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.16543060275402338,0.08654742058969452,0.12518947726095053,3.6875092781270147,1.0,1.0,3.0,1.9324473969509937,0.0,1.0,1.1233070132746192,0.47854517416670395,0.2612557534812239,0.6311376485952034,5.0,1.0,0.0,0.0
9681,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09566547398546481,0.13506763662152943,4.0,4.0,1.0,0.0,1.9372483086935761,1.0,0.0,1.1215318005690025,0.487001510807222,0.2656722891911238,0.6398749423013894,0.0,0.0,0.8664268316240462,0.3374957059479542
9682,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0
9683,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.1149427180135345,0.0,1.0,1.0,9.0,0.0,1.0,0.0
9684,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0
9685,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0
9686,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0
9687,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0
9688,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,3.0,2.0,0.0,0.0,1.1269339716342646,1.0,0.0,0.0,1.0,1.0,1.0,0.0
9689,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28246101469921786,2.0,7.0,1.0,3.0,0.0
9690,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,4.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0
9691,0.0,1.2227456696742882,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,9.0,2.0,0.0,0.0
9692,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0
9693,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,0.0,0.0
9694,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9695,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0
9696,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
9697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,2.0,0.0
9698,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.1055029000492205,0.44491717167708494,0.27241271771649117,1.0,5.0,2.0,0.0,0.0
9699,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,2.0,1.0,0.0
9700,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.21202964153386059,1.0,1.0,1.0,4.0,5.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,1.0,0.0
9701,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0
9702,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,3.0,2.0,0.0,1.1397081302163377,1.0,0.0,1.0,5.0,1.0,1.0,2.0
9703,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1962788371559781,0.0,1.0,1.0,5.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
9704,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
9705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0
9706,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,2.0
9707,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2274439086720836,0.0,0.0,4.0,4.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,1.0,1.0,1.0
9708,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,1.9992617012596907,0.0,0.0,1.138767296558703,0.5036141189324291,0.24409933471362988,0.6720527190958647,9.0,2.0,1.0,2.0
9709,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0
9710,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0
9711,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0
9712,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0
9713,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
9714,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0
9715,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0
9716,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0
9717,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0
9718,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
9719,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,2.0,2.0,0.0
9720,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2255420969552964,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0
9721,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9722,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,1.9289209512738155,0.0,0.0,1.1946852791915266,0.4989002349703289,0.2767766505739026,0.6917429608210502,3.0,0.0,1.0,3.0
9723,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,1.927871865627953,0.0,1.0,1.1940156902683767,1.0,0.0,1.0,5.0,0.0,1.0,3.0
9724,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,4.0,3.0,0.0,1.0,1.0,1.1912466552694883,1.0,0.28372547278388366,2.0,2.0,1.0,1.0,0.0
9725,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.12299216358250953,5.0,5.0,5.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,8.0,1.0,1.0,1.0
9726,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0
9727,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.32654001586874165,0.3617564921754238,0.08417370737839776,0.13413147291368946,3.8821759597068173,2.757772377785772,2.5206547863370496,4.0,1.9017968481134668,0.0,1.0,1.2137393516527453,0.4934282212302723,0.2917538529859501,0.6264030468012943,9.0,0.0,0.0,0.0
9728,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0
9729,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
9730,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0
9731,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,1.9146864870960747,0.0,1.0,1.2068690093662369,0.46752998512153304,0.29774403185374787,0.6810070845163861,2.0,1.0,2.0,2.0
9732,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,5.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0
9733,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0
9734,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0
9735,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0
9736,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,5.0,2.0,1.0,0.0
9737,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0
9738,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
9739,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0
9740,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0
9741,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.276598950228107,0.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0
9742,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
9743,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.31117686099956904,0.01906568565391569,0.15372600976819265,3.0,3.0,4.0,4.0,1.9961298614570757,0.0,0.0,1.2022981626812321,0.47595341051344364,0.35153880586684505,0.6356850743671097,4.0,0.0,0.0,0.0
9744,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0
9745,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,3.0,3.0,0.0,1.0,1.1982266774786925,1.0,0.3605919885447328,0.6319091495405059,4.0,2.0,1.0,0.0
9746,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0
9747,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,5.0,0.0,2.0,2.0
9748,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9749,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,3.0,0.0,0.0,1.176497738524249,0.0,1.0,1.0,8.0,1.0,0.0,0.0
9750,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,2.0,1.0,1.0
9751,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,1.0,0.0,0.0,1.1602737272829127,1.0,0.0,0.0,6.0,0.0,1.0,0.0
9752,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0
9753,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,3.0,0.0
9754,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,3.0,0.0,0.0,1.1373339074822648,0.0,0.33470269943014724,1.0,2.0,0.0,0.0,0.0
9755,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0
9756,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
9757,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3068343007582556,0.0,0.0,0.0,5.0,2.0,4.0,2.0,2.0,0.0,1.0,1.0,0.40040160755493504,0.0,1.0,0.0,0.0,1.0,1.0
9758,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0
